name comment
"Goddamned Asura" 跟視覺海報的感覺不一樣反而覺得是一部溫暖的作品演員的演技都自然流露多線敘述的設定很流暢是目前今年最優秀的國片金馬遺珠
"Goddamned Asura" 從金馬獎期待到現在整體節奏不錯好棒的敘事手法讓人能反思其中含義會願意二刷
"Goddamned Asura" 劇本完整演員表現出色的一部好電影每個人的行為都會影響到其他人說話做事之前多思考一下人和人之間的關係或許就不同了
"Goddamned Asura" 很寫實的一部電影很接地氣這部電影讓我想到亞當山德勒的命運好好玩不會有太多矛盾的地方簡單易懂當我看預告馬上就想到是在影射鄭捷果不其然
"Goddamned Asura" 歡迎進戲院看各路演員大展演技而很多事情到最後我們才發現此刻的果都是那一時那一刻的選擇種下的
"Lost Illusions" 即使世界那麼虛假仍然有夢想家願意投身一試就算身敗名裂也不枉此生因為我活思故我在
"The Batman" 好看非常不同的英雄片但觀賞難度不低片長加上看慣了漫威無腦特效爽片的或玩命關頭類的因該不適合
"The Batman" 很深刻的刻畫蝙蝠俠家族的故事有缺點的話就是有些地方可以剪掉的感覺
"The Batman" 羅伯蝙蝠俠很有魅力喜歡導演的敘事和鏡頭語言
"The Batman" 灰暗的故事但好看結局也好
"The Batman" 值得二刷很多細節一堆拿來跟諾蘭三部曲或小丑比設定完全不同風格怎比各有優點至少蝙蝠俠歷代拍過這麼多版本這部能走出的自身格調跟新鮮感就值得支持男主羅伯派汀森演技細膩不像以往蝙蝠俠自帶無敵的威風感比較真實有人性整體融合度非常好的一部沒有突兀不自然的元素畫面超精緻特別它的收尾實在太棒了
"The Batman" 真心覺得很好看但真的不是爽片整體劇情很需要動腦終於有人把男主角演的像蝙蝠俠了憂鬱以及厭世只在黑夜行動畏光才是蝙蝠的化生難怪會有人覺得很像吸血鬼說真的作息很像但愛德華跟布魯斯完全不同拍攝手法跟畫面真的很美看了都會讚嘆雖然覺得步驟偏慢但真的少了這些就不美了請大家不要有太多想像去看而且裡面很多小細節好期待續集
"The Batman" 跳脫以往的英雄電影還讓人看到蝙蝠俠心裡的轉變
"The Batman" 論底層魯蛇的仇恨力量這片表現得很到位他們賺不到錢學黑暴作亂殺傷普通市民這就是我討厭魯蛇的地方遇到這種人就踩他一腳
"The Batman" 劇情很棒畫面動作整體效果好很值得看
"The Batman" 劇情好冗長普通沒什麼新意除了描述老調重彈的高譚市的腐敗著墨在蝙蝠俠童年時期受傷和被蒙蔽的真相真的是讓人看得好累的一部片
"The Batman" 很不一樣的劇情鋪成方式但承現的作品不是我所喜歡
"The Batman" 原來我看的是名偵探偉恩啊我還以為是蝙蝠俠呢不難看但那些給星的肥宅跟工讀生真得離譜這版的蝙蝠俠比較貼近現實生活沒有高科技沒有激烈的打鬥整部電影的鋪陳簡直就是名偵探柯南那種我要看的是蝙蝠俠要看這種推理劇我看名偵探柯南就好看甚麼蝙蝠俠華納不會拍麻煩把版權賣給其他人好嗎爛透了
"The Batman" 很好看據情棒男主角演的很棒值得一看
"The Batman" 很好看啊很有之前小丑的拍片風格不是只有一直打的爽片才是好電影
"The Batman" 前半段我半夢半醒的看完後半段精神來了畫面拍得很美
"The Batman" 這是有程度的片在座廢物看不懂就去看漫威就好
"The Batman" 有深度英雄電影也比較符合原先蝙蝠俠的形象男主角的眼神會演戲劇情編排很棒覺得可以比擬黑暗騎士三部曲比起漫威還是喜歡蝙蝠俠多一些符合現實的英雄有情緒有感情也不是所向無敵大推不看真的太可惜
"The Batman" 蝙蝠俠代表就是偵探漫畫看什麼都超級英雄騙的漫威無腦迷懂嗎
"The Batman" 鼻屎大的動機汪洋版的殺意蝙蝠俠版的柯南莫名其妙的劇情男主角演技超爛或許是戲服太重導致他只有號表情唯一可取之處就是整體氣氛夠黑暗很像看年代的蝙蝠俠但不建議吃飽後觀看因為相當助眠
"The Batman" 我真的覺得如果妳是抱著去看英雄片那種科幻特效華麗場景的可以不用去看了你如果是抱著看小丑那部電影的心態去看你會喜歡這部不是英雄片是劇情片
"The Batman" 劇情實在太有趣了而且非常多細節值得回味終於看到一部有血有肉的英雄電影一個真實的高譚市而不是只存在於故事發生的背景就算擴展成其他分支的高譚故事也讓人十分期待各個人物的塑造讓這些漫畫角色不再是這麼有距離感就像真實存在於世界當中的人物只是在一個龐大世界中立場不同掙扎生存的人
"The Batman" 這部片值得一看導演細膩的情感描述啟發觀影者跟主角一樣擁有黑暗面再一起戰勝黑暗並且接受傷痕的勇氣整部片氛圍雖是低迷但看完電影後給人穩定的力量並不是所有傷痕都只有受傷只要心態正確也是重生
"The Batman" 好看雖然片長真的有點長但劇情描述很細膩蝙蝠俠真正的英雄
"The Batman" 真的好看比起主角光環這部更著重在人心的貪婪搭配很有層次的猜謎真的好看很多男主角也不是以往那種無畏無懼的精神更像是在探索什麼才是真的正義
"The Batman" 蝙蝠俠是小叮噹嗎為啥最後連信號火都掏得出來
"The Batman" 吸血鬼版本的蝙蝠俠和小丑瓦昆菲尼克斯版感覺系出同門需要沉下心來看著重在人物心靈層次的鋪陳不適合喜歡看爽片的觀眾更貼近現實擺脫以往的英雄電影
"The Batman" 很棒的電影看到了蝙蝠俠人性化的一面開始不再強調英雄主義而是多了刻畫超級英雄的內心層面看到了蝙蝠俠的內心掙扎跟成長中間的開車追逐跟打鬥戲也都非常精采相當值得走進電影院欣賞
"The Batman" 這次的蝙蝠俠少了很多高科技的特效但羅伯派丁森的憂鬱眼神跟演技充分演出蝙蝠俠內心的封閉世界整體劇情也不錯不會那種單純看爽片的感覺真的好看推薦大家去看
"The Batman" 片長不沈悶故事交代很完整男主角的眼神很有戲女主角很辣正義不滅
"The Batman" 跟往常不同至少劇情完整度是有的也有導演自己的風格把蝙蝠俠年輕衝動的性格表達完整至少我是喜歡這部蝙蝠俠
"The Batman" 本來有點害怕但看完後非常滿意啊其實蠻搞不懂那些給星的人應該是不太喜歡看電影的人劇情跟演員都非常到位是我近年來非常滿意的一部
"The Batman" 不同以往的蝙蝠俠令人耳目一新
"The Batman" 劇情很吸引人每個人演技都很好內心的掙扎壓抑也詮釋得很傳神男主好帥女主辣好看哈哈
"The Batman" 比前作劇情還要好看尤其是謎語人部分
"The Batman" 剛看完滿喜歡的男主角眼神和整體表現都在水準之上有到位雖然片長但是很享受這部電影的觀看氣氛
"The Batman" 衝著羅伯派丁森來的重點是是我喜歡的有別於以往的蝙蝠俠
"The Batman" 很不錯不同的演繹手法很值得去看
"The Batman" 不難看但是不像英雄電影變懸疑電影還是三部曲好看多了
"The Batman" 黑暗騎士還是我心中的天花板但這部的確有拍出不同的精彩把蝙蝠俠拍得比較像正常人這點很棒不再好像是有錢就能飛天遁地無所不能這部比較偏向劇情片建議只愛看漫威那種大量聲光效果路線的人考慮一下
"The Batman" 雖然在我心中還是黑暗騎士還是比較經典但羅伯派汀森的版本也不錯看只是這次的武打場面是真的比較少一點但至少比班艾佛列克的版本好一點
"The Batman" 科技感比較少真正的蝙蝠俠超級好看只是要看三小時膀胱要很好哈哈哈
"The Batman" 覺得這部新版蝙蝠俠好看而且很特別除了在背景設定上有年代復古風味還有刺激緊湊的飛車追逐戰以及殘酷暴力的動作戲在走劇情戲時加上音效感覺像是驚悚片也增添了懸疑推理黑幫犯罪元素藉由這次的智慧型犯罪反派看著蝙蝠俠追蹤線索調查犯人展現出高智商的偵探技巧也讓故事回歸漫畫中偵探英雄設定的本質
"The Batman" 的黑暗又回來了只有黑暗才會讓我高潮不適合喜歡無腦歡樂爆破場面的漫威粉和兒童
"The Batman" 講難看無聊的還是適合去看漫威那種類型的吧這部蝙蝠俠才是真正的蝙蝠俠符合史上最偉大的偵探以及黑暗騎士兩個稱號蝙蝠俠本來就是鬥智解謎居多的英雄而不是像許多英雄打打殺殺解決反派就過去了而是抽絲剝繭一步一步帶出真相然後解決事件應該很多人不知道蝙蝠俠第一次出場就是在偵探漫畫吧喔對我是超級漫威粉現在也還是可是抱歉我得替這次的蝙蝠俠平反我太愛
"The Batman" 很久沒看到好看的電影了
"The Batman" 說難看的人大概是把英雄片跟爽片畫上等號的關係吧所以才會失望別忽略了這部探討人性還有社會的陰暗面的拍攝手法個人真的覺得拍的很好然後男女主角也都演的很到位雖然這次的武器沒有之前那麼豪華但更有種真的是凡人英雄的感覺
"The Batman" 看到留言蠻多人說太沈悶看到睡著結果今天看完意外的好看比較喜歡這個版本的蝙蝠俠各人蠻喜歡偵探推理風格
"The Batman" 電影有點長但是還不錯看打鬥場面很刺激
"The Batman" 完整記錄蝙蝠俠打擊貪官世界上最新的毒品液體冰毒殘害無知的吸毒者追查线人老鼠意外發現可怕的變態殺人魔本片精彩平時真的朋友被嚇到尖叫連連不錯看的選擇
"The Batman" 很好看很寫實把蝙蝠俠世界的黑暗呈現的很原始每一個鏡頭都超美真的是漫畫真人版
"The Batman" 整部電影大致上是好看但就是劇情太拖了
"The Batman" 非常符合現實觀氣氛黑暗壓抑從貫徹自己的信念到發現真相後的無力感而不是既往的賣英雄特赦片真的很推會再來去幾刷以上
"The Batman" 剛看完劇情弱弱的實在很難超越諾蘭的蝙蝠俠
"The Batman" 真正讓蝙蝠俠回歸到詮釋出二字涵義：偵探漫畫的上乘之作是的的指的是偵探的縮寫所以只想跟風看英雄爽片的觀眾請斟酌因為本片是實符其名的大幅刪改了蝙蝠俠經典連載漫長萬聖節小說的主線與人物但實實在在地把偵探漫畫應有的偵探風格帶回到了最初的以蝙蝠俠出道第二年的老爺為設定在政治檢警黑幫錯綜糾纏的高譚市裡細膩描寫出布魯斯韋恩因喪親之痛的嫉惡如仇在逐步追尋連環謀殺線索與真兇之時也如何定位自身的行事風格是私刑暴徒還是正義英雄的一線之隔電影給了韋恩與觀眾一起省思的轉折也奠下了高譚市的黑暗騎士之路既然回歸到二字的初衷涵義偵探漫畫那蘿蔔版蝙蝠俠當然就不是過往好萊塢大開大闔的超級英雄動作片但抽絲剝繭又拳拳到肉的硬派偵探劇情片絕對是獻給真正美漫粉絲的優質禮物
"The Batman" 好看喜愛這種偵探鬥智鬥力的故事聽說是最初漫畫原始設定的蝙蝠俠沒看過漫畫版但電影值得推
"The Batman" 劇情高潮迭起惟獨打鬥畫面偏少
"The Batman" 反派演技魅力真的跟希斯來傑的小丑差太多了主角比前版蝙蝠俠弱演技能力智謀都比前版弱演的太憂鬱了跟吸血鬼時的演技很像劇情普通音效中上特效普通整場畫面偏暗有時還有一點點霧霧的武打王有點少都打小嘍嘍主角不夠壯缺陽剛氣質整體我的感覺就是普通
